STATION,DATE,NAME,PRCP,SNOW,TMAX,TMIN,TAVG,AWND,WDF5,WSF5
USW00012816,11/27/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",147,0,228,89,161,17,130,80
USW00012816,11/28/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,183,72,128,25,320,72
USW00012816,11/29/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,239,50,144,22,110,67
USW00012816,11/30/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,122,194,14,120,76
USW00012816,12/1/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,222,100,161,21,330,80
USW00012816,12/2/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,217,56,139,20,270,58
USW00012816,12/3/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,178,67,122,21,320,63
USW00012816,12/4/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,144,44,94,7,360,40
USW00012816,12/5/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,200,28,117,12,140,58
USW00012816,12/6/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,256,111,183,7,180,54
USW00012816,12/7/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,139,200,21,190,76
USW00012816,12/8/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,156,217,16,220,72
USW00012816,12/9/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,150,217,28,210,112
USW00012816,12/10/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",97,,250,144,200,46,290,130
USW00012816,12/11/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,161,56,111,43,280,130
USW00012816,12/12/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,161,22,94,25,290,72
USW00012816,12/13/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,228,44,139,29,250,116
USW00012816,12/14/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,117,11,67,37,350,94
USW00012816,12/15/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,106,-11,50,39,30,94
USW00012816,12/16/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,156,22,89,35,40,89
USW00012816,12/17/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,178,44,111,21,40,67
USW00012816,12/18/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,194,61,128,20,230,54
USW00012816,12/19/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,178,22,100,42,260,134
USW00012816,12/20/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,94,-6,44,29,290,94
USW00012816,12/21/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,194,-22,89,12,130,72
USW00012816,12/22/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,244,50,150,26,130,98
USW00012816,12/23/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",18,,233,122,178,42,190,112
USW00012816,12/24/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",18,,122,56,89,36,350,76
USW00012816,12/25/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",132,0,67,50,61,43,10,98
USW00012816,12/26/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",51,0,83,-6,39,46,20,139
USW00012816,12/27/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,150,-22,67,31,60,72
USW00012816,12/28/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,189,33,111,26,60,72
USW00012816,12/29/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,217,33,128,11,90,45
USW00012816,12/30/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,222,50,139,21,60,72
USW00012816,12/31/2004,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,217,67,144,15,90,58
USW00012816,1/1/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,244,83,167,21,50,72
USW00012816,1/2/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,250,117,183,19,130,72
USW00012816,1/3/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,244,100,172,15,60,67
USW00012816,1/4/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,250,94,172,10,120,63
USW00012816,1/5/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,106,183,13,230,63
USW00012816,1/6/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,117,189,21,230,98
USW00012816,1/7/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,233,133,183,8,170,58
USW00012816,1/8/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,272,139,206,20,240,72
USW00012816,1/9/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,272,128,200,10,250,63
USW00012816,1/10/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,233,111,172,9,120,45
USW00012816,1/11/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,239,106,172,5,190,40
USW00012816,1/12/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,267,128,200,27,140,94
USW00012816,1/13/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",13,,278,150,217,44,160,134
USW00012816,1/14/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",292,,228,117,172,36,220,125
USW00012816,1/15/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,128,89,111,64,20,116
USW00012816,1/16/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,156,28,94,44,10,103
USW00012816,1/17/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,106,0,56,36,10,103
USW00012816,1/18/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,122,-11,56,42,50,89
USW00012816,1/19/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,150,-6,72,27,280,72
USW00012816,1/20/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,178,67,122,32,260,76
USW00012816,1/21/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,233,28,133,27,270,98
USW00012816,1/22/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,222,144,183,40,220,125
USW00012816,1/23/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,194,0,100,52,310,165
USW00012816,1/24/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,122,-33,44,24,20,67
USW00012816,1/25/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,189,-11,89,31,240,98
USW00012816,1/26/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,233,100,167,40,250,125
USW00012816,1/27/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,233,117,178,39,60,107
USW00012816,1/28/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,122,100,111,62,30,139
USW00012816,1/29/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",41,,194,100,150,25,50,76
USW00012816,1/30/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,206,67,139,25,270,76
USW00012816,1/31/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,128,22,78,24,60,67
USW00012816,2/1/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,178,28,106,32,30,94
USW00012816,2/2/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",41,0,156,94,128,32,10,89
USW00012816,2/3/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",20,,206,72,139,32,10,103
USW00012816,2/4/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,144,17,83,42,20,107
USW00012816,2/5/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,178,0,89,36,50,94
USW00012816,2/6/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,217,72,144,43,60,94
USW00012816,2/7/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,239,106,172,26,50,76
USW00012816,2/8/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,250,61,156,5,240,54
USW00012816,2/9/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,0,250,78,167,28,250,94
USW00012816,2/10/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",5,0,200,72,139,51,320,134
USW00012816,2/11/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,156,11,83,37,320,98
USW00012816,2/12/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,200,17,111,32,280,89
USW00012816,2/13/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,228,33,133,11,190,76
USW00012816,2/14/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,239,61,150,28,210,98
USW00012816,2/15/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,256,133,194,12,240,67
USW00012816,2/16/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,267,106,189,30,250,103
USW00012816,2/17/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,228,111,172,38,330,89
USW00012816,2/18/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,183,17,100,25,10,80
USW00012816,2/19/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,206,-6,100,18,40,89
USW00012816,2/20/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,244,44,144,19,130,80
USW00012816,2/21/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,250,94,172,31,220,107
USW00012816,2/22/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,183,233,33,230,89
USW00012816,2/23/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,261,183,222,21,240,67
USW00012816,2/24/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,250,172,211,38,220,116
USW00012816,2/25/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",61,,172,106,139,33,20,94
USW00012816,2/26/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,189,100,144,44,50,89
USW00012816,2/27/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",320,,222,139,183,54,230,161
USW00012816,2/28/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,233,117,178,64,240,161
USW00012816,3/1/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,194,61,128,54,240,174
USW00012816,3/2/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,161,-11,78,30,280,89
USW00012816,3/3/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",36,0,100,28,67,15,50,40
USW00012816,3/4/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,0,194,44,122,16,310,58
USW00012816,3/5/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,222,22,122,40,240,116
USW00012816,3/6/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,228,61,144,26,360,76
USW00012816,3/7/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,61,161,31,190,112
USW00012816,3/8/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",183,,206,78,144,57,290,170
USW00012816,3/9/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,100,44,72,20,60,54
USW00012816,3/10/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,189,22,106,30,270,94
USW00012816,3/11/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,217,44,133,49,260,156
USW00012816,3/12/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,222,39,133,49,230,134
USW00012816,3/13/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,267,111,189,46,230,116
USW00012816,3/14/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,256,194,228,40,210,80
USW00012816,3/15/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",48,,194,133,167,35,60,76
USW00012816,3/16/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",102,,256,139,200,28,270,139
USW00012816,3/17/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",30,,183,89,139,31,330,76
USW00012816,3/18/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,106,67,89,30,10,72
USW00012816,3/19/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,217,22,122,16,330,67
USW00012816,3/20/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,61,161,14,130,72
USW00012816,3/21/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",36,,267,161,217,25,120,80
USW00012816,3/22/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,194,261,36,200,125
USW00012816,3/23/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",97,,278,172,228,55,190,165
USW00012816,3/24/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,122,217,27,280,94
USW00012816,3/25/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",371,,233,189,211,18,40,125
USW00012816,3/26/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",216,,222,200,211,18,160,72
USW00012816,3/27/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,189,256,51,210,139
USW00012816,3/28/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",36,,256,161,211,85,260,197
USW00012816,3/29/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,139,217,38,240,89
USW00012816,3/30/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,106,206,15,180,67
USW00012816,3/31/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,317,156,239,27,320,143
USW00012816,4/1/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",328,,328,178,256,38,230,107
USW00012816,4/2/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",97,,239,122,183,55,300,148
USW00012816,4/3/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,250,78,167,40,340,107
USW00012816,4/4/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,89,189,18,80,89
USW00012816,4/5/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,111,211,27,140,98
USW00012816,4/6/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,300,150,228,35,120,98
USW00012816,4/7/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",551,,261,189,228,39,170,103
USW00012816,4/8/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,250,167,211,34,270,94
USW00012816,4/9/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,150,217,31,50,89
USW00012816,4/10/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,272,106,189,29,40,80
USW00012816,4/11/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,100,194,23,60,76
USW00012816,4/12/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",15,,289,161,228,31,190,94
USW00012816,4/13/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",86,,272,167,222,50,240,130
USW00012816,4/14/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,233,111,172,38,360,103
USW00012816,4/15/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,239,94,167,40,40,112
USW00012816,4/16/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,222,83,156,34,360,116
USW00012816,4/17/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,250,78,167,33,10,98
USW00012816,4/18/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,56,167,20,110,80
USW00012816,4/19/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,106,200,21,120,76
USW00012816,4/20/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,133,206,13,110,72
USW00012816,4/21/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,128,217,12,270,67
USW00012816,4/22/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,133,211,29,260,98
USW00012816,4/23/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",41,,250,133,194,46,300,130
USW00012816,4/24/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,189,78,133,45,300,116
USW00012816,4/25/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",28,,228,39,133,21,260,76
USW00012816,4/26/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",185,,244,122,183,30,170,139
USW00012816,4/27/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,272,144,211,37,310,103
USW00012816,4/28/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,256,100,178,26,30,67
USW00012816,4/29/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,94,189,22,170,89
USW00012816,4/30/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",36,,289,161,228,35,330,143
USW00012816,5/1/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",30,,228,161,194,22,220,116
USW00012816,5/2/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,139,211,21,10,72
USW00012816,5/3/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,117,200,18,90,67
USW00012816,5/4/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",249,,189,167,178,22,70,89
USW00012816,5/5/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",333,,206,156,183,29,10,94
USW00012816,5/6/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,222,128,178,27,20,76
USW00012816,5/7/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,261,100,183,15,120,58
USW00012816,5/8/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,117,200,21,250,67
USW00012816,5/9/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,128,206,19,240,76
USW00012816,5/10/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,133,211,22,250,67
USW00012816,5/11/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",107,,283,167,228,16,40,107
USW00012816,5/12/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,144,222,11,100,67
USW00012816,5/13/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,144,217,28,100,103
USW00012816,5/14/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,144,217,17,90,63
USW00012816,5/15/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,150,222,14,250,67
USW00012816,5/16/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,167,239,13,190,107
USW00012816,5/17/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,167,239,21,170,134
USW00012816,5/18/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,167,233,25,80,80
USW00012816,5/19/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,167,233,23,90,76
USW00012816,5/20/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,300,161,233,26,270,89
USW00012816,5/21/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",23,,289,178,233,28,320,98
USW00012816,5/22/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,289,150,222,18,30,54
USW00012816,5/23/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,167,239,37,250,89
USW00012816,5/24/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,217,267,47,250,107
USW00012816,5/25/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,272,172,222,28,100,80
USW00012816,5/26/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,272,133,206,13,200,80
USW00012816,5/27/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,294,150,222,19,130,72
USW00012816,5/28/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,167,239,23,250,89
USW00012816,5/29/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,167,239,21,230,72
USW00012816,5/30/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,194,256,20,240,76
USW00012816,5/31/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",305,,278,217,250,23,130,67
USW00012816,6/1/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",10,,283,217,250,37,180,103
USW00012816,6/2/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",74,,294,222,261,31,150,156
USW00012816,6/3/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",30,,278,222,250,24,140,103
USW00012816,6/4/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,283,217,250,28,160,72
USW00012816,6/5/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,194,256,16,130,98
USW00012816,6/6/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,200,261,12,300,76
USW00012816,6/7/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",170,,333,200,267,13,270,165
USW00012816,6/8/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",61,,328,211,272,12,100,183
USW00012816,6/9/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,211,267,32,110,107
USW00012816,6/10/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,278,239,261,42,90,103
USW00012816,6/11/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",112,,294,239,267,51,120,103
USW00012816,6/12/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",127,,306,233,272,29,230,94
USW00012816,6/13/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,228,272,14,30,72
USW00012816,6/14/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",170,,322,217,272,12,250,72
USW00012816,6/15/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",5,,317,244,283,19,230,80
USW00012816,6/16/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",81,,333,233,283,32,200,116
USW00012816,6/17/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,228,283,25,280,98
USW00012816,6/18/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",36,,300,217,261,24,270,130
USW00012816,6/19/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,194,256,19,60,76
USW00012816,6/20/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,189,250,34,50,94
USW00012816,6/21/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,200,256,23,130,98
USW00012816,6/22/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",91,,306,200,256,19,100,103
USW00012816,6/23/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,194,261,18,110,89
USW00012816,6/24/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",13,,306,194,250,32,80,107
USW00012816,6/25/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",107,,294,222,261,36,360,107
USW00012816,6/26/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",23,,328,228,278,14,180,103
USW00012816,6/27/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",622,,322,233,278,21,110,134
USW00012816,6/28/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",20,,306,228,267,17,110,130
USW00012816,6/29/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",241,,294,233,267,18,180,89
USW00012816,6/30/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",64,,289,239,267,12,240,67
USW00012816,7/1/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,311,239,278,37,230,112
USW00012816,7/2/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",33,,306,239,272,34,10,130
USW00012816,7/3/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,306,228,267,21,220,94
USW00012816,7/4/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",8,,333,233,283,17,230,103
USW00012816,7/5/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,222,283,7,160,72
USW00012816,7/6/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,233,289,21,150,72
USW00012816,7/7/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,233,289,30,240,80
USW00012816,7/8/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,350,233,294,21,110,125
USW00012816,7/9/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",173,,322,228,278,44,110,192
USW00012816,7/10/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",218,,289,233,261,57,120,130
USW00012816,7/11/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",89,,317,239,278,30,240,116
USW00012816,7/12/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",132,,322,222,272,8,230,94
USW00012816,7/13/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",71,,333,228,283,8,200,98
USW00012816,7/14/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,333,228,283,12,220,103
USW00012816,7/15/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,317,228,272,15,240,103
USW00012816,7/16/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,228,283,19,160,94
USW00012816,7/17/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,344,233,289,20,130,139
USW00012816,7/18/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,228,283,23,150,80
USW00012816,7/19/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,333,239,289,17,140,58
USW00012816,7/20/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,244,294,21,80,63
USW00012816,7/21/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",353,,344,222,283,15,190,103
USW00012816,7/22/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",5,,344,228,289,19,290,63
USW00012816,7/23/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",13,,344,250,300,31,220,103
USW00012816,7/24/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,239,289,26,90,80
USW00012816,7/25/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,222,278,28,60,94
USW00012816,7/26/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,339,206,272,12,70,72
USW00012816,7/27/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,344,228,289,12,250,54
USW00012816,7/28/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,350,239,294,16,130,63
USW00012816,7/29/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",127,,333,217,278,16,270,156
USW00012816,7/30/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,222,272,23,260,89
USW00012816,7/31/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",15,,328,217,272,12,110,107
USW00012816,8/1/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,217,,10,40,76
USW00012816,8/2/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,217,,14,110,80
USW00012816,8/3/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",135,,328,222,,15,10,107
USW00012816,8/4/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",3,,317,228,,20,60,107
USW00012816,8/5/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",353,,311,222,,11,10,94
USW00012816,8/6/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,322,217,,15,280,116
USW00012816,8/7/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",193,,317,217,,9,210,161
USW00012816,8/8/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,306,217,,13,230,116
USW00012816,8/9/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",58,,317,228,,12,30,89
USW00012816,8/10/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",28,,306,228,,18,230,89
USW00012816,8/11/2005,"GAINESVILLE REGIONAL AIRPORT, FL US",0,,328,233,,13,210,63
