STATION,DATE,NAME,PRCP,SNOW,SNWD,TMAX,TMIN,AWND,TAVG,WDF5,WSF5
USW00012816,1996-05-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,206.0,27.0,,,
USW00012816,1996-05-28,"GAINESVILLE REGIONAL AIRPORT, FL US",249.0,0.0,0.0,322.0,200.0,28.0,,,
USW00012816,1996-05-29,"GAINESVILLE REGIONAL AIRPORT, FL US",208.0,0.0,0.0,311.0,189.0,24.0,,,
USW00012816,1996-05-30,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,211.0,38.0,,,
USW00012816,1996-05-31,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,294.0,200.0,47.0,,,
USW00012816,1996-06-01,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,283.0,161.0,43.0,,,
USW00012816,1996-06-02,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,294.0,144.0,34.0,,,
USW00012816,1996-06-03,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,294.0,144.0,25.0,,,
USW00012816,1996-06-04,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,311.0,172.0,16.0,,,
USW00012816,1996-06-05,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,172.0,22.0,,,
USW00012816,1996-06-06,"GAINESVILLE REGIONAL AIRPORT, FL US",109.0,0.0,0.0,333.0,183.0,21.0,,,
USW00012816,1996-06-07,"GAINESVILLE REGIONAL AIRPORT, FL US",10.0,0.0,0.0,322.0,189.0,18.0,,,
USW00012816,1996-06-08,"GAINESVILLE REGIONAL AIRPORT, FL US",76.0,0.0,0.0,317.0,189.0,30.0,,,
USW00012816,1996-06-09,"GAINESVILLE REGIONAL AIRPORT, FL US",69.0,0.0,0.0,289.0,217.0,36.0,,,
USW00012816,1996-06-10,"GAINESVILLE REGIONAL AIRPORT, FL US",25.0,0.0,0.0,278.0,217.0,18.0,,,
USW00012816,1996-06-11,"GAINESVILLE REGIONAL AIRPORT, FL US",5.0,0.0,0.0,322.0,206.0,29.0,,,
USW00012816,1996-06-12,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,200.0,19.0,,,
USW00012816,1996-06-13,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,206.0,17.0,,,
USW00012816,1996-06-14,"GAINESVILLE REGIONAL AIRPORT, FL US",163.0,0.0,0.0,317.0,211.0,21.0,,,
USW00012816,1996-06-15,"GAINESVILLE REGIONAL AIRPORT, FL US",213.0,0.0,0.0,317.0,206.0,25.0,,,
USW00012816,1996-06-16,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,200.0,21.0,,,
USW00012816,1996-06-17,"GAINESVILLE REGIONAL AIRPORT, FL US",15.0,0.0,0.0,300.0,206.0,24.0,,,
USW00012816,1996-06-18,"GAINESVILLE REGIONAL AIRPORT, FL US",28.0,0.0,0.0,317.0,200.0,21.0,,,
USW00012816,1996-06-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,200.0,27.0,,,
USW00012816,1996-06-20,"GAINESVILLE REGIONAL AIRPORT, FL US",20.0,0.0,0.0,306.0,211.0,20.0,,,
USW00012816,1996-06-21,"GAINESVILLE REGIONAL AIRPORT, FL US",25.0,0.0,0.0,322.0,228.0,28.0,,,
USW00012816,1996-06-22,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,233.0,30.0,,,
USW00012816,1996-06-23,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,344.0,222.0,24.0,,,
USW00012816,1996-06-24,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,356.0,233.0,21.0,,,
USW00012816,1996-06-25,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,361.0,244.0,30.0,,,
USW00012816,1996-06-26,"GAINESVILLE REGIONAL AIRPORT, FL US",757.0,0.0,0.0,356.0,228.0,31.0,,,
USW00012816,1996-06-27,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,289.0,222.0,31.0,,,
USW00012816,1996-06-28,"GAINESVILLE REGIONAL AIRPORT, FL US",41.0,0.0,0.0,300.0,228.0,34.0,,,
USW00012816,1996-06-29,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,311.0,206.0,37.0,,,
USW00012816,1996-06-30,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,200.0,31.0,,,
USW00012816,1996-07-01,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,206.0,,,,
USW00012816,1996-07-02,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,233.0,,,,
USW00012816,1996-07-03,"GAINESVILLE REGIONAL AIRPORT, FL US",64.0,0.0,0.0,317.0,228.0,,,,
USW00012816,1996-07-04,"GAINESVILLE REGIONAL AIRPORT, FL US",33.0,0.0,0.0,322.0,222.0,,,,
USW00012816,1996-07-05,"GAINESVILLE REGIONAL AIRPORT, FL US",318.0,0.0,0.0,289.0,222.0,,,,
USW00012816,1996-07-06,"GAINESVILLE REGIONAL AIRPORT, FL US",1260.0,0.0,0.0,289.0,217.0,,,,
USW00012816,1996-07-07,"GAINESVILLE REGIONAL AIRPORT, FL US",66.0,0.0,0.0,278.0,217.0,,,,
USW00012816,1996-07-08,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,222.0,,,,
USW00012816,1996-07-09,"GAINESVILLE REGIONAL AIRPORT, FL US",251.0,0.0,0.0,283.0,217.0,,,,
USW00012816,1996-07-10,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,228.0,,,,
USW00012816,1996-07-11,"GAINESVILLE REGIONAL AIRPORT, FL US",25.0,0.0,0.0,322.0,233.0,,,,
USW00012816,1996-07-12,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,217.0,,,,
USW00012816,1996-07-13,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,317.0,228.0,,,,
USW00012816,1996-07-14,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,233.0,,,,
USW00012816,1996-07-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,239.0,,,,
USW00012816,1996-07-16,"GAINESVILLE REGIONAL AIRPORT, FL US",132.0,0.0,0.0,328.0,228.0,,,,
USW00012816,1996-07-17,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,244.0,,,,
USW00012816,1996-07-18,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,233.0,,,,
USW00012816,1996-07-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,222.0,,,,
USW00012816,1996-07-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,239.0,,,,
USW00012816,1996-07-21,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,228.0,,,,
USW00012816,1996-07-22,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,233.0,,,,
USW00012816,1996-07-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,350.0,244.0,,,,
USW00012816,1996-07-24,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,333.0,233.0,,,,
USW00012816,1996-07-25,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,344.0,228.0,,,,
USW00012816,1996-07-26,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,217.0,,,,
USW00012816,1996-07-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,350.0,228.0,,,,
USW00012816,1996-07-28,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,356.0,194.0,,,,
USW00012816,1996-07-29,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,350.0,211.0,,,,
USW00012816,1996-07-30,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,350.0,206.0,,,,
USW00012816,1996-07-31,"GAINESVILLE REGIONAL AIRPORT, FL US",665.0,0.0,0.0,356.0,211.0,,,,
USW00012816,1996-08-01,"GAINESVILLE REGIONAL AIRPORT, FL US",218.0,0.0,0.0,322.0,222.0,,,,
USW00012816,1996-08-02,"GAINESVILLE REGIONAL AIRPORT, FL US",58.0,0.0,0.0,278.0,228.0,,,,
USW00012816,1996-08-03,"GAINESVILLE REGIONAL AIRPORT, FL US",23.0,0.0,0.0,272.0,228.0,,,,
USW00012816,1996-08-04,"GAINESVILLE REGIONAL AIRPORT, FL US",10.0,0.0,0.0,339.0,222.0,,,,
USW00012816,1996-08-05,"GAINESVILLE REGIONAL AIRPORT, FL US",5.0,0.0,0.0,339.0,222.0,,,,
USW00012816,1996-08-06,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,211.0,,,,
USW00012816,1996-08-07,"GAINESVILLE REGIONAL AIRPORT, FL US",18.0,0.0,0.0,333.0,178.0,,,,
USW00012816,1996-08-08,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,211.0,,,,
USW00012816,1996-08-09,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,211.0,,,,
USW00012816,1996-08-10,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,339.0,228.0,,,,
USW00012816,1996-08-11,"GAINESVILLE REGIONAL AIRPORT, FL US",102.0,0.0,0.0,317.0,228.0,,,,
USW00012816,1996-08-12,"GAINESVILLE REGIONAL AIRPORT, FL US",168.0,0.0,0.0,256.0,233.0,,,,
USW00012816,1996-08-13,"GAINESVILLE REGIONAL AIRPORT, FL US",43.0,0.0,0.0,306.0,222.0,,,,
USW00012816,1996-08-14,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,283.0,222.0,,,,
USW00012816,1996-08-15,"GAINESVILLE REGIONAL AIRPORT, FL US",8.0,0.0,0.0,311.0,206.0,,,,
USW00012816,1996-08-16,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,300.0,206.0,,,,
USW00012816,1996-08-17,"GAINESVILLE REGIONAL AIRPORT, FL US",41.0,0.0,0.0,328.0,206.0,,,,
USW00012816,1996-08-18,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,206.0,,,,
USW00012816,1996-08-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,222.0,,,,
USW00012816,1996-08-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,228.0,,,,
USW00012816,1996-08-21,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,217.0,,,,
USW00012816,1996-08-22,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,206.0,,,,
USW00012816,1996-08-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,189.0,,,,
USW00012816,1996-08-24,"GAINESVILLE REGIONAL AIRPORT, FL US",10.0,0.0,0.0,328.0,200.0,,,,
USW00012816,1996-08-25,"GAINESVILLE REGIONAL AIRPORT, FL US",213.0,0.0,0.0,311.0,194.0,,,,
USW00012816,1996-08-26,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,300.0,206.0,,,,
USW00012816,1996-08-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,194.0,,,,
USW00012816,1996-08-28,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,217.0,,,,
USW00012816,1996-08-29,"GAINESVILLE REGIONAL AIRPORT, FL US",183.0,0.0,0.0,322.0,206.0,,,,
USW00012816,1996-08-30,"GAINESVILLE REGIONAL AIRPORT, FL US",84.0,0.0,0.0,300.0,217.0,,,,
USW00012816,1996-08-31,"GAINESVILLE REGIONAL AIRPORT, FL US",25.0,0.0,0.0,294.0,222.0,,,,
USW00012816,1996-09-01,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,222.0,,,,
USW00012816,1996-09-02,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,311.0,211.0,,,,
USW00012816,1996-09-03,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,200.0,,,,
USW00012816,1996-09-04,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,333.0,206.0,,,,
USW00012816,1996-09-05,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,311.0,222.0,,,,
USW00012816,1996-09-06,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,222.0,,,,
USW00012816,1996-09-07,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,333.0,217.0,,,,
USW00012816,1996-09-08,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,222.0,,,,
USW00012816,1996-09-09,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,222.0,,,,
USW00012816,1996-09-10,"GAINESVILLE REGIONAL AIRPORT, FL US",244.0,0.0,0.0,306.0,228.0,,,,
USW00012816,1996-09-11,"GAINESVILLE REGIONAL AIRPORT, FL US",84.0,0.0,0.0,289.0,217.0,,,,
USW00012816,1996-09-12,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,211.0,,,,
USW00012816,1996-09-13,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,200.0,,,,
USW00012816,1996-09-14,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,194.0,,,,
USW00012816,1996-09-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,172.0,,,,
USW00012816,1996-09-16,"GAINESVILLE REGIONAL AIRPORT, FL US",8.0,0.0,0.0,311.0,233.0,,,,
USW00012816,1996-09-17,"GAINESVILLE REGIONAL AIRPORT, FL US",61.0,0.0,0.0,328.0,239.0,,,,
USW00012816,1996-09-18,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,217.0,,,,
USW00012816,1996-09-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,294.0,200.0,,,,
USW00012816,1996-09-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,294.0,183.0,,,,
USW00012816,1996-09-21,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,200.0,,,,
USW00012816,1996-09-22,"GAINESVILLE REGIONAL AIRPORT, FL US",74.0,0.0,0.0,300.0,172.0,,,,
USW00012816,1996-09-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,139.0,,,,
USW00012816,1996-09-24,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,311.0,144.0,,,,
USW00012816,1996-09-25,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,150.0,,,,
USW00012816,1996-09-26,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,317.0,178.0,,,,
USW00012816,1996-09-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,328.0,189.0,,,,
USW00012816,1996-09-28,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,322.0,194.0,,,,
USW00012816,1996-09-29,"GAINESVILLE REGIONAL AIRPORT, FL US",53.0,0.0,0.0,328.0,200.0,,,,
USW00012816,1996-09-30,"GAINESVILLE REGIONAL AIRPORT, FL US",89.0,0.0,0.0,311.0,217.0,,,,
USW00012816,1996-10-01,"GAINESVILLE REGIONAL AIRPORT, FL US",175.0,0.0,0.0,317.0,222.0,,,,
USW00012816,1996-10-02,"GAINESVILLE REGIONAL AIRPORT, FL US",8.0,0.0,0.0,278.0,217.0,,,,
USW00012816,1996-10-03,"GAINESVILLE REGIONAL AIRPORT, FL US",15.0,0.0,0.0,244.0,206.0,,,,
USW00012816,1996-10-04,"GAINESVILLE REGIONAL AIRPORT, FL US",36.0,0.0,0.0,256.0,206.0,,,,
USW00012816,1996-10-05,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,272.0,178.0,,,,
USW00012816,1996-10-06,"GAINESVILLE REGIONAL AIRPORT, FL US",216.0,0.0,0.0,250.0,206.0,,,,
USW00012816,1996-10-07,"GAINESVILLE REGIONAL AIRPORT, FL US",795.0,0.0,0.0,250.0,189.0,,,,
USW00012816,1996-10-08,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,244.0,167.0,,,,
USW00012816,1996-10-09,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,267.0,167.0,,,,
USW00012816,1996-10-10,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,250.0,128.0,,,,
USW00012816,1996-10-11,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,117.0,,,,
USW00012816,1996-10-12,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,267.0,150.0,,,,
USW00012816,1996-10-13,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,167.0,,,,
USW00012816,1996-10-14,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,272.0,167.0,,,,
USW00012816,1996-10-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,272.0,156.0,,,,
USW00012816,1996-10-16,"GAINESVILLE REGIONAL AIRPORT, FL US",3.0,0.0,0.0,267.0,167.0,,,,
USW00012816,1996-10-17,"GAINESVILLE REGIONAL AIRPORT, FL US",104.0,0.0,0.0,272.0,178.0,,,,
USW00012816,1996-10-18,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,294.0,172.0,,,,
USW00012816,1996-10-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,206.0,83.0,,,,
USW00012816,1996-10-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,206.0,44.0,,,,
USW00012816,1996-10-21,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,261.0,72.0,,,,
USW00012816,1996-10-22,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,272.0,94.0,,,,
USW00012816,1996-10-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,178.0,,,,
USW00012816,1996-10-24,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,250.0,161.0,,,,
USW00012816,1996-10-25,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,294.0,156.0,,,,
USW00012816,1996-10-26,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,294.0,189.0,,,,
USW00012816,1996-10-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,300.0,178.0,,,,
USW00012816,1996-10-28,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,300.0,172.0,,,,
USW00012816,1996-10-29,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,306.0,172.0,,,,
USW00012816,1996-10-30,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,294.0,189.0,,,,
USW00012816,1996-10-31,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,289.0,189.0,,,,
USW00012816,1996-11-01,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,300.0,183.0,,,,
USW00012816,1996-11-02,"GAINESVILLE REGIONAL AIRPORT, FL US",28.0,0.0,0.0,289.0,100.0,,,,
USW00012816,1996-11-03,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,200.0,28.0,,,,
USW00012816,1996-11-04,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,250.0,83.0,,,,
USW00012816,1996-11-05,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,278.0,133.0,,,,
USW00012816,1996-11-06,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,283.0,144.0,,,,
USW00012816,1996-11-07,"GAINESVILLE REGIONAL AIRPORT, FL US",5.0,0.0,0.0,294.0,194.0,,,,
USW00012816,1996-11-08,"GAINESVILLE REGIONAL AIRPORT, FL US",312.0,0.0,0.0,256.0,78.0,,,,
USW00012816,1996-11-09,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,172.0,39.0,,,,
USW00012816,1996-11-10,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,189.0,6.0,,,,
USW00012816,1996-11-11,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,178.0,39.0,,,,
USW00012816,1996-11-12,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,189.0,39.0,,,,
USW00012816,1996-11-13,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,211.0,72.0,,,,
USW00012816,1996-11-14,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,222.0,106.0,,,,
USW00012816,1996-11-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,172.0,122.0,,,,
USW00012816,1996-11-16,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,211.0,100.0,,,,
USW00012816,1996-11-17,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,222.0,128.0,,,,
USW00012816,1996-11-18,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,239.0,144.0,,,,
USW00012816,1996-11-19,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,261.0,117.0,,,,
USW00012816,1996-11-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,239.0,161.0,,,,
USW00012816,1996-11-21,"GAINESVILLE REGIONAL AIRPORT, FL US",8.0,0.0,0.0,267.0,133.0,,,,
USW00012816,1996-11-22,"GAINESVILLE REGIONAL AIRPORT, FL US",13.0,0.0,0.0,211.0,50.0,,,,
USW00012816,1996-11-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,222.0,33.0,,,,
USW00012816,1996-11-24,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,250.0,117.0,,,,
USW00012816,1996-11-25,"GAINESVILLE REGIONAL AIRPORT, FL US",10.0,0.0,0.0,267.0,122.0,,,,
USW00012816,1996-11-26,"GAINESVILLE REGIONAL AIRPORT, FL US",8.0,0.0,0.0,200.0,106.0,,,,
USW00012816,1996-11-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,172.0,44.0,,,,
USW00012816,1996-11-28,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,206.0,67.0,,,,
USW00012816,1996-11-29,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,222.0,83.0,,,,
USW00012816,1996-11-30,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,106.0,,,,
USW00012816,1996-12-01,"GAINESVILLE REGIONAL AIRPORT, FL US",259.0,0.0,0.0,228.0,167.0,,,,
USW00012816,1996-12-02,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,183.0,44.0,,,,
USW00012816,1996-12-03,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,189.0,17.0,,,,
USW00012816,1996-12-04,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,189.0,39.0,,,,
USW00012816,1996-12-05,"GAINESVILLE REGIONAL AIRPORT, FL US",15.0,0.0,0.0,194.0,78.0,,,,
USW00012816,1996-12-06,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,228.0,128.0,,,,
USW00012816,1996-12-07,"GAINESVILLE REGIONAL AIRPORT, FL US",450.0,0.0,0.0,194.0,156.0,,,,
USW00012816,1996-12-08,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,178.0,67.0,,,,
USW00012816,1996-12-09,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,156.0,17.0,,,,
USW00012816,1996-12-10,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,194.0,-6.0,,,,
USW00012816,1996-12-11,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,233.0,33.0,,,,
USW00012816,1996-12-12,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,244.0,94.0,,,,
USW00012816,1996-12-13,"GAINESVILLE REGIONAL AIRPORT, FL US",99.0,0.0,0.0,228.0,106.0,,,,
USW00012816,1996-12-14,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,211.0,67.0,,,,
USW00012816,1996-12-15,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,200.0,44.0,,,,
USW00012816,1996-12-16,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,217.0,39.0,,,,
USW00012816,1996-12-17,"GAINESVILLE REGIONAL AIRPORT, FL US",53.0,0.0,0.0,183.0,117.0,,,,
USW00012816,1996-12-18,"GAINESVILLE REGIONAL AIRPORT, FL US",64.0,0.0,0.0,172.0,61.0,,,,
USW00012816,1996-12-19,"GAINESVILLE REGIONAL AIRPORT, FL US",196.0,0.0,0.0,94.0,-6.0,,,,
USW00012816,1996-12-20,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,44.0,-39.0,,,,
USW00012816,1996-12-21,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,144.0,-39.0,,,,
USW00012816,1996-12-22,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,206.0,33.0,,,,
USW00012816,1996-12-23,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,233.0,61.0,,,,
USW00012816,1996-12-24,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,250.0,78.0,,,,
USW00012816,1996-12-25,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,178.0,100.0,,,,
USW00012816,1996-12-26,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,250.0,94.0,,,,
USW00012816,1996-12-27,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,228.0,133.0,,,,
USW00012816,1996-12-28,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,144.0,,,,
USW00012816,1996-12-29,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,133.0,,,,
USW00012816,1996-12-30,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,128.0,,,,
USW00012816,1996-12-31,"GAINESVILLE REGIONAL AIRPORT, FL US",0.0,0.0,0.0,256.0,150.0,,,,
